id,fake,real
TEST_00000,0.9996671676635742,0.999947190284729
TEST_00001,0.9999653100967408,0.9870610237121582
TEST_00002,0.999997854232788,0.0977661162614822
TEST_00003,3.479727092781104e-05,0.999997854232788
TEST_00004,1.0,6.140372533991467e-06
TEST_00005,0.0002365455002291,0.999990940093994
TEST_00006,0.0,0.0
TEST_00007,0.9829890131950378,0.999996542930603
TEST_00008,0.9631789922714232,0.984382688999176
TEST_00009,0.9999992847442628,0.9999558925628662
TEST_00010,1.0,4.026305032311939e-05
TEST_00011,0.9998972415924072,0.0002072432544082
TEST_00012,0.9873379468917848,0.9998770952224731
TEST_00013,0.0337385646998882,0.9994446635246276
TEST_00014,0.999846339225769,0.0001987725845538
TEST_00015,0.6718183159828186,0.8617793917655945
TEST_00016,0.0173443332314491,0.9897003173828124
TEST_00017,5.8114842715895065e-08,0.999968647956848
TEST_00018,0.0029836841858923,0.9978715181350708
TEST_00019,0.9999998807907104,0.5594144463539124
TEST_00020,1.0,0.0016037853201851
TEST_00021,0.9702465534210204,0.2587195038795471
TEST_00022,0.998576283454895,0.003595525631681
TEST_00023,0.952523112297058,0.687498152256012
TEST_00024,0.9999823570251464,0.9752162098884584
TEST_00025,0.4157480299472809,0.2294620871543884
TEST_00026,6.090381066314876e-05,0.9999990463256836
TEST_00027,0.9999842643737792,0.000272365665296
TEST_00028,0.9529784321784972,0.9203373193740844
TEST_00029,0.5150763392448425,0.9986621141433716
TEST_00030,0.9813145995140076,0.4118391275405884
TEST_00031,1.0,0.0068195289932191
TEST_00032,0.6379174590110779,0.8947636485099792
TEST_00033,0.9940250515937804,0.023000219836831
TEST_00034,0.999990701675415,0.8899281620979309
TEST_00035,0.9999994039535522,0.1957916915416717
TEST_00036,0.9999688863754272,0.3928456008434295
TEST_00037,0.8559255599975586,0.1317628324031829
TEST_00038,1.248757399707756e-07,1.0
TEST_00039,0.1119503453373909,0.9989633560180664
TEST_00040,0.0,0.0
TEST_00041,0.9998561143875122,0.9992881417274476
TEST_00042,0.000180444214493,0.999254047870636
TEST_00043,0.9996401071548462,0.0127753317356109
TEST_00044,1.577728596657835e-07,1.0
TEST_00045,0.936962366104126,0.999805510044098
TEST_00046,0.9999997615814208,0.9999775886535645
TEST_00047,0.000169727645698,0.9999994039535522
TEST_00048,0.995944082736969,0.9988558292388916
TEST_00049,0.995113968849182,0.9153745770454408
TEST_00050,0.999994158744812,0.9999997615814208
TEST_00051,1.0,7.140376614631072e-14
TEST_00052,0.008636625483632,0.9999817609786988
TEST_00053,1.1126901266686473e-12,1.0
TEST_00054,1.0,0.016049126163125
TEST_00055,0.9623656272888184,0.8751006722450256
TEST_00056,0.0,0.0
TEST_00057,0.0,0.0
TEST_00058,1.0,1.941344491846603e-13
TEST_00059,0.7073757648468018,0.2385081350803375
TEST_00060,0.0008968221955001,1.0
TEST_00061,0.0,0.0
TEST_00062,1.0,5.598461939371191e-05
TEST_00063,0.9998992681503296,0.0119374981150031
TEST_00064,0.9638518691062928,0.6063007116317749
TEST_00065,0.9994766116142272,0.999994158744812
TEST_00066,5.370979488361627e-05,0.9999916553497314
TEST_00067,0.9481063485145568,0.9897185564041138
TEST_00068,0.0055825719609856,0.9991254210472108
TEST_00069,1.0,0.9150795340538024
TEST_00070,0.9165543913841248,0.0514974221587181
TEST_00071,0.9997979998588562,0.9997714161872864
TEST_00072,0.9999979734420776,0.19769187271595
TEST_00073,0.994554042816162,0.0107342656701803
TEST_00074,0.9993460774421692,0.9699702262878418
TEST_00075,0.0003173973818775,0.9996287822723388
TEST_00076,1.0,6.921409026293531e-16
TEST_00077,8.862180038704537e-06,0.9999995231628418
TEST_00078,0.9786872267723083,0.1728138178586959
TEST_00079,0.0603416673839092,0.7945267558097839
TEST_00080,0.9806364178657532,0.0003695003106258
TEST_00081,0.3194752037525177,0.1474845260381698
TEST_00082,0.9763866066932678,0.0377864055335521
TEST_00083,0.8349308371543884,0.921994686126709
TEST_00084,1.4304594841973994e-08,1.0
TEST_00085,0.9995563626289368,0.2175887525081634
TEST_00086,1.0,0.9998663663864136
TEST_00087,4.956898010277655e-06,0.9999995231628418
TEST_00088,0.0,0.0
TEST_00089,0.7007194757461548,0.5062071084976196
TEST_00090,1.0,0.9299225211143494
TEST_00091,0.0,0.0
TEST_00092,6.71178349875845e-05,0.9999998807907104
TEST_00093,0.9995232820510864,0.0398558489978313
TEST_00094,0.9999971389770508,0.5156071782112122
TEST_00095,0.9999996423721312,0.9999991655349731
TEST_00096,0.9966484904289246,0.3299217522144317
TEST_00097,0.0,0.0
TEST_00098,0.002090276684612,0.9998676776885986
TEST_00099,0.999991536140442,0.9999994039535522
TEST_00100,8.148481720127165e-05,0.9999794960021972
TEST_00101,0.8795017004013062,0.9887608885765076
TEST_00102,1.530496440693696e-08,1.0
TEST_00103,1.0,3.7011755786854855e-16
TEST_00104,0.99996817111969,0.999834418296814
TEST_00105,2.705536462599412e-05,0.9999934434890748
TEST_00106,0.9887586832046508,0.0160696748644113
TEST_00107,0.0002192531974287,0.999975562095642
TEST_00108,0.0,0.0
TEST_00109,0.9999996423721312,0.9457446932792664
TEST_00110,0.8381434082984924,0.3035882115364074
TEST_00111,0.9999995231628418,0.1687352806329727
TEST_00112,0.5055972337722778,0.9566853046417236
TEST_00113,0.9998444318771362,0.0812927037477493
TEST_00114,0.9956402778625488,0.6315957903862
TEST_00115,0.8865909576416016,0.2631730139255523
TEST_00116,0.678889811038971,0.9999332427978516
TEST_00117,2.589185896795243e-07,1.0
TEST_00118,0.9884555339813232,0.5653699636459351
TEST_00119,1.0,1.8130003809346817e-07
TEST_00120,0.0002734759473241,0.9995761513710022
TEST_00121,0.9999663829803468,0.0001577285293024
TEST_00122,0.9321696758270264,0.998144507408142
TEST_00123,0.9999842643737792,0.0005665033240802
TEST_00124,0.6813448667526245,0.7868672609329224
TEST_00125,0.9999997615814208,1.0
TEST_00126,0.9999980926513672,0.9993218183517456
TEST_00127,0.0121023403480649,0.9995062351226808
TEST_00128,0.3621413111686706,0.9997988343238832
TEST_00129,0.1032747626304626,0.9319588541984558
TEST_00130,0.6502648591995239,0.9999220371246338
TEST_00131,0.0,0.0
TEST_00132,0.0,0.0
TEST_00133,0.885246753692627,0.0003424272581469
TEST_00134,0.999216079711914,0.4137156307697296
TEST_00135,3.638382986537181e-05,0.9999849796295166
TEST_00136,0.8702000975608826,0.7534775137901306
TEST_00137,0.9999263286590576,0.0004015346639789
TEST_00138,0.6877621412277222,1.0
TEST_00139,1.7835191101767125e-06,0.9999958276748656
TEST_00140,0.9999998807907104,1.1644463171478492e-09
TEST_00141,1.0,2.049376689683413e-06
TEST_00142,0.0004422176280058,0.9998310804367064
TEST_00143,0.9999986886978148,2.2140477895504773e-08
TEST_00144,0.9833225011825562,0.9917254447937012
TEST_00145,0.0117873325943946,0.9969657063484192
TEST_00146,0.9999991655349731,0.0002205432538175
TEST_00147,0.9982346296310424,0.9971051812171936
TEST_00148,0.9998103976249696,0.9996901750564576
TEST_00149,0.9507786631584167,0.9999819993972778
TEST_00150,1.0,0.1089807525277137
TEST_00151,0.9960732460021972,0.9953624606132508
TEST_00152,0.0,0.0
TEST_00153,0.9953415393829346,0.995057225227356
TEST_00154,0.9999992847442628,0.6037420034408569
TEST_00155,7.107455166988075e-05,0.999982476234436
TEST_00156,0.9999992847442628,0.9999994039535522
TEST_00157,1.0,4.836946398967257e-09
TEST_00158,0.9999330043792723,0.9984208345413208
TEST_00159,0.9954255223274232,0.9915777444839478
TEST_00160,0.0246882122009992,1.0
TEST_00161,0.9961485862731934,0.0283368192613124
TEST_00162,0.9922702312469482,0.0846261754631996
TEST_00163,0.0,0.0
TEST_00164,0.0,0.0
TEST_00165,0.6323978304862976,0.2341566532850265
TEST_00166,2.6145642095798397e-08,1.0
TEST_00167,0.998066246509552,0.3513101935386657
TEST_00168,0.9999905824661256,0.9923905730247498
TEST_00169,0.9999954700469972,0.0010246123420074
TEST_00170,3.640500345625241e-09,1.0
TEST_00171,0.9999972581863404,0.0002138579729944
TEST_00172,0.6667470932006836,0.9111706614494324
TEST_00173,0.9989122152328492,0.9999438524246216
TEST_00174,0.9851981997489928,0.9999388456344604
TEST_00175,2.2036758196009035e-07,1.0
TEST_00176,1.0,6.280811808145881e-12
TEST_00177,0.998001754283905,0.98377925157547
TEST_00178,1.0,0.0548071675002574
TEST_00179,0.9813600778579712,0.0023810837883502
TEST_00180,0.9975649118423462,0.6772417426109314
TEST_00181,0.6075573563575745,0.5944227576255798
TEST_00182,0.9999393224716188,0.1983068138360977
TEST_00183,0.0203371308743953,0.9999840259552002
TEST_00184,0.9999837875366212,8.700502075953409e-05
TEST_00185,0.0113180270418524,0.999797523021698
TEST_00186,0.9474049806594848,0.9999088048934937
TEST_00187,0.9999572038650512,1.1477416350658132e-08
TEST_00188,0.4767458438873291,1.0
TEST_00189,0.9999669790267944,0.9357172846794128
TEST_00190,0.9837592840194702,0.4044161140918731
TEST_00191,0.999785840511322,0.9999055862426758
TEST_00192,0.9999996423721312,0.999930739402771
TEST_00193,0.0,0.0
TEST_00194,0.000528770906385,0.9997207522392272
TEST_00195,1.0,6.675852537066898e-18
TEST_00196,0.9999998807907104,0.9999982118606568
TEST_00197,0.9949295520782472,0.1330671310424804
TEST_00198,1.0,0.0003953229752369
TEST_00199,3.481785097392276e-05,0.99999737739563
TEST_00200,0.1720457524061203,0.9999998807907104
TEST_00201,0.9998883008956908,0.1254908293485641
TEST_00202,0.9999998807907104,0.0133187277242541
TEST_00203,0.9999520778656006,0.0017106973100453
TEST_00204,8.147586494366975e-10,0.9999997615814208
TEST_00205,0.99886155128479,0.1217407509684562
TEST_00206,0.1708667278289795,0.9999169111251832
TEST_00207,1.426291760253662e-07,0.9999997615814208
TEST_00208,2.0362447685329244e-05,0.9999996423721312
TEST_00209,0.4238692820072174,0.6996915936470032
TEST_00210,9.320167919213418e-06,0.999220848083496
TEST_00211,0.9991925358772278,0.7743986248970032
TEST_00212,0.9994669556617736,0.0440239049494266
TEST_00213,0.9999979734420776,0.9999828338623048
TEST_00214,0.9999997615814208,0.0033446147572249
TEST_00215,0.9956027269363404,0.8218560218811035
TEST_00216,0.0123219322413206,0.9999984502792358
TEST_00217,9.88987238770278e-08,0.9999990463256836
TEST_00218,0.0,0.0
TEST_00219,0.988888680934906,0.0243846029043197
TEST_00220,0.9999983310699464,0.0115261496976017
TEST_00221,0.2130783796310424,0.999768078327179
TEST_00222,4.171818363829516e-05,0.9999998807907104
TEST_00223,1.0,0.4624396860599518
TEST_00224,0.0,0.0
TEST_00225,0.0,0.0
TEST_00226,0.9999997615814208,3.4428242088324623e-06
TEST_00227,0.9998859167099,0.2906710803508758
TEST_00228,0.999206244945526,0.0770494118332862
TEST_00229,0.9998611211776732,0.0199680216610431
TEST_00230,0.8738524913787842,0.4916847646236419
TEST_00231,0.9485219717025756,0.3672354519367218
TEST_00232,0.996025323867798,0.0112866582348942
TEST_00233,0.9962144494056702,0.9999898672103882
TEST_00234,1.0,0.9688929319381714
TEST_00235,0.0011446652933955,0.9990516304969788
TEST_00236,1.0,0.0172198042273521
TEST_00237,1.0,0.0045118890702724
TEST_00238,3.845836999971652e-06,1.0
TEST_00239,9.705743195809191e-07,1.0
TEST_00240,0.9999998807907104,7.133315715890376e-09
TEST_00241,0.7786301970481873,0.634535551071167
TEST_00242,0.9982207417488098,0.0032415403984487
TEST_00243,0.7805630564689636,1.0
TEST_00244,0.9999995231628418,0.1334629654884338
TEST_00245,0.0121253263205289,1.0
TEST_00246,0.997636079788208,0.000172647749423
TEST_00247,0.994024097919464,0.99949312210083
TEST_00248,1.985875108800883e-08,1.0
TEST_00249,0.0,0.0
TEST_00250,0.0002271611592732,1.0
TEST_00251,0.0839489251375198,0.9915546774864196
TEST_00252,3.1889223464531824e-05,1.0
TEST_00253,0.0,0.0
TEST_00254,0.9999998807907104,0.9557179808616638
TEST_00255,0.0,0.0
TEST_00256,1.0,0.235098049044609
TEST_00257,0.0,0.0
TEST_00258,0.0233070235699415,0.999221682548523
TEST_00259,0.000309418188408,1.0
TEST_00260,0.9999498128890992,1.1468931916169822e-05
TEST_00261,1.2900829293727154e-09,1.0
TEST_00262,0.0,0.0
TEST_00263,0.007557694800198,0.9999886751174928
TEST_00264,1.0,3.658804162420815e-11
TEST_00265,0.7454251646995544,0.9988478422164916
TEST_00266,0.9999998807907104,0.1969226151704788
TEST_00267,0.0,0.0
TEST_00268,0.9996935129165648,0.0302664656192064
TEST_00269,1.0,0.9999446868896484
TEST_00270,0.9674281477928162,0.8971579670906067
TEST_00271,0.9999957084655762,0.8765471577644348
TEST_00272,0.0,0.0
TEST_00273,1.0,3.6064367492372185e-08
TEST_00274,0.9999985694885254,0.9828129410743712
TEST_00275,0.9984789490699768,0.7602769732475281
TEST_00276,0.9995790123939514,0.9914900660514832
TEST_00277,0.1783318966627121,0.999996781349182
TEST_00278,0.9424431324005128,0.6804552674293518
TEST_00279,0.9625607132911682,0.9948326349258424
TEST_00280,0.1663359999656677,0.9704243540763856
TEST_00281,0.9913020133972168,0.9999773502349854
TEST_00282,0.9973955154418944,0.0020530049223452
TEST_00283,0.9999995231628418,0.9997300505638124
TEST_00284,0.1336811482906341,0.998968243598938
TEST_00285,0.0032536063808947,0.999210238456726
TEST_00286,0.0118805468082427,0.9670009016990662
TEST_00287,9.870654987809148e-11,1.0
TEST_00288,9.857607174978966e-09,1.0
TEST_00289,0.0,0.0
TEST_00290,0.0,0.0
TEST_00291,0.9995604157447816,0.935916543006897
TEST_00292,0.9321699142456056,0.202719584107399
TEST_00293,3.230877337045968e-05,0.9999997615814208
TEST_00294,0.9916368126869202,0.9999970197677612
TEST_00295,0.0,0.0
TEST_00296,0.3850594460964203,0.9999982118606568
TEST_00297,0.9952091574668884,0.8786301612854004
TEST_00298,0.6688880920410156,0.9999990463256836
TEST_00299,0.9999980926513672,0.0410940088331699
TEST_00300,0.9999998807907104,0.997072696685791
TEST_00301,0.0,0.0
TEST_00302,0.0007360034505836,0.9994127750396729
TEST_00303,1.0,0.0001471104624215
TEST_00304,6.356984613375971e-06,0.9999938011169434
TEST_00305,0.9999443292617798,0.0001204142463393
TEST_00306,0.9998112320899964,0.03116968087852
TEST_00307,1.0,2.9803243206671937e-10
TEST_00308,1.0,0.988458812236786
TEST_00309,6.702215614495799e-05,0.9999372959136964
TEST_00310,0.9999998807907104,3.459876154465747e-07
TEST_00311,0.9250563383102416,0.9999988079071044
TEST_00312,0.999883770942688,0.0097959684208035
TEST_00313,0.00166352908127,0.9154823422431946
TEST_00314,1.0131032818216923e-10,1.0
TEST_00315,0.9999003410339355,0.0017602266743779
TEST_00316,0.0010342164896428,0.9999618530273438
TEST_00317,0.0,0.0
TEST_00318,0.0302628278732299,0.999093532562256
TEST_00319,1.0,5.1193596846133005e-06
TEST_00320,0.953052282333374,0.9999945163726808
TEST_00321,0.6063332557678223,0.8384150862693787
TEST_00322,0.9999994039535522,0.0002120702847605
TEST_00323,0.9923704862594604,0.9988877177238464
TEST_00324,0.0972231328487396,0.9999996423721312
TEST_00325,0.7041298747062683,0.9999994039535522
TEST_00326,0.8908978700637817,0.7880859971046448
TEST_00327,0.0562407635152339,0.9877673387527466
TEST_00328,1.2034186039171224e-13,1.0
TEST_00329,0.9998430013656616,0.9850757718086244
TEST_00330,0.773793637752533,0.8951589465141296
TEST_00331,0.9999992847442628,0.9999598264694214
TEST_00332,0.9999998807907104,0.8067066669464111
TEST_00333,0.9990703463554382,0.396286129951477
TEST_00334,0.9997802376747132,0.003693749429658
TEST_00335,0.97785884141922,0.9999680519104004
TEST_00336,0.0007679621339775,0.9998382329940796
TEST_00337,0.3399357497692108,0.999975085258484
TEST_00338,0.6882666349411011,0.7971791625022888
TEST_00339,1.0,4.1600142791252057e-14
TEST_00340,0.0,0.0
TEST_00341,0.9996070265769958,1.164147488452727e-05
TEST_00342,0.9999961853027344,0.999483585357666
TEST_00343,0.0002375849726377,0.9999986886978148
TEST_00344,0.8954189419746399,0.986169695854187
TEST_00345,0.4146239161491394,0.2833875715732574
TEST_00346,0.9999982118606568,0.0045532598160207
TEST_00347,0.999911904335022,0.9980185031890868
TEST_00348,0.96451336145401,0.34456667304039
TEST_00349,0.8881796598434448,0.289774477481842
TEST_00350,0.0568455196917057,0.9980449676513672
TEST_00351,0.0028313959483057,0.9998363256454468
TEST_00352,0.9999680519104004,0.9999030828475952
TEST_00353,0.0003002245211973,0.9999991655349731
TEST_00354,1.0,0.0072412397712469
TEST_00355,0.99983549118042,0.999992609024048
TEST_00356,0.173593133687973,0.995352029800415
TEST_00357,0.999948263168335,0.2117133885622024
TEST_00358,0.9923991560935974,0.9983281493186952
TEST_00359,0.9999998807907104,0.3506677448749542
TEST_00360,0.9999953508377076,0.9793393015861512
TEST_00361,1.678450600728354e-09,1.0
TEST_00362,7.460806500603212e-06,0.9998893737792968
TEST_00363,0.8481340408325195,0.9988044500350952
TEST_00364,1.3196531654102728e-05,0.9999992847442628
TEST_00365,1.0,7.255361111901949e-08
TEST_00366,0.0,0.0
TEST_00367,0.0,0.0
TEST_00368,0.8656709790229797,0.9999616146087646
TEST_00369,0.9999998807907104,0.8247267007827759
TEST_00370,0.0,0.0
TEST_00371,6.23959408585506e-08,1.0
TEST_00372,0.7813062071800232,0.999659776687622
TEST_00373,1.0,6.870570193502623e-13
TEST_00374,1.8192546427653333e-11,1.0
TEST_00375,0.9875307679176332,0.9748542308807372
TEST_00376,0.0,0.0
TEST_00377,0.0012234365567564,0.999986171722412
TEST_00378,0.9999969005584716,1.853837602538988e-06
TEST_00379,0.2589809596538543,0.9990909099578856
TEST_00380,0.8460478782653809,0.9977819323539734
TEST_00381,0.9999977350234984,0.999969482421875
TEST_00382,0.999897837638855,0.2846072912216186
TEST_00383,0.9999983310699464,3.972309343680536e-07
TEST_00384,0.9972317814826964,0.0107499696314334
TEST_00385,1.0,0.9139320254325868
TEST_00386,4.463858260805864e-07,1.0
TEST_00387,0.9999960660934448,0.9998089671134948
TEST_00388,0.998944103717804,0.2728690505027771
TEST_00389,0.1212568208575248,0.8901715278625488
TEST_00390,0.9191920161247252,0.7095974087715149
TEST_00391,0.0020679167937487,0.8811514973640442
TEST_00392,0.0,0.0
TEST_00393,1.0,0.0002094562805723
TEST_00394,9.27573419176042e-05,0.9999698400497437
TEST_00395,0.9999902248382568,0.0250281020998954
TEST_00396,0.0,0.0
TEST_00397,0.9999998807907104,3.578695118022779e-10
TEST_00398,0.8244877457618713,0.6934900283813477
TEST_00399,0.980319082736969,0.9998121857643129
TEST_00400,1.0,0.3691325485706329
TEST_00401,0.9999972581863404,0.9999078512191772
TEST_00402,0.0,0.0
TEST_00403,0.0022873342968523,0.9997250437736512
TEST_00404,0.0,0.0
TEST_00405,0.000268848874839,0.9999983310699464
TEST_00406,1.0,0.0295688174664974
TEST_00407,2.2492722564493303e-05,0.9999970197677612
TEST_00408,0.0090526547282934,0.977485418319702
TEST_00409,0.0007145572453737,0.9999959468841552
TEST_00410,0.0,0.0
TEST_00411,0.0,0.0
TEST_00412,0.999940037727356,1.0
TEST_00413,0.9659991264343262,0.9987379908561708
TEST_00414,0.5914530158042908,0.0075168395414948
TEST_00415,0.999884843826294,0.9962372779846193
TEST_00416,0.0,0.0
TEST_00417,0.0,0.0
TEST_00418,0.3276111781597137,0.892737627029419
TEST_00419,0.9999995231628418,0.0028931153938174
TEST_00420,0.9713634252548218,0.401850014925003
TEST_00421,0.9384774565696716,0.6178349256515503
TEST_00422,0.999992847442627,3.654891042970121e-05
TEST_00423,0.0,0.0
TEST_00424,0.697474479675293,0.9999274015426636
TEST_00425,0.9999988079071044,0.001438548322767
TEST_00426,0.999990463256836,0.9993165731430054
TEST_00427,5.7704965805704944e-11,1.0
TEST_00428,0.9772637486457824,0.9997039437294006
TEST_00429,0.0015092835528776,0.9997760653495787
TEST_00430,0.999937891960144,0.999987244606018
TEST_00431,0.9999982118606568,7.822995939932299e-08
TEST_00432,0.046975988894701,0.8851291537284851
TEST_00433,0.7916356325149536,0.9999998807907104
TEST_00434,0.999508500099182,0.0033321608789265
TEST_00435,1.0,2.4066014958634696e-08
TEST_00436,0.9999997615814208,0.0039121434092521
TEST_00437,0.9999998807907104,3.441622902755625e-05
TEST_00438,0.9645620584487916,0.8925571441650391
TEST_00439,0.9999247789382936,0.997834861278534
TEST_00440,0.9998038411140442,0.9758164286613464
TEST_00441,0.0,0.0
TEST_00442,0.1210678294301033,0.9999618530273438
TEST_00443,0.3367749154567718,0.8934341669082642
