id,fake,real
TEST_00000,0.4466846287250519,0.4220954179763794
TEST_00001,0.012969745323061943,0.9498618245124817
TEST_00002,0.054627176374197006,0.8723496198654175
TEST_00003,0.005329562816768885,0.9926618337631226
TEST_00004,0.09235583990812302,0.8705924153327942
TEST_00005,0.0006804758450016379,0.9997778534889221
TEST_00006,0.6572815179824829,0.23695282638072968
TEST_00007,0.00011520022235345095,0.99982750415802
TEST_00008,0.023837901651859283,0.9554035067558289
TEST_00009,0.058917317539453506,0.7995697259902954
TEST_00010,0.9987015724182129,9.220739593729377e-05
TEST_00011,0.9978950023651123,0.0006147039239294827
TEST_00012,0.00019998142670374364,0.99918133020401
TEST_00013,0.40070727467536926,0.4352531433105469
TEST_00014,0.9985200762748718,0.0002985908940900117
TEST_00015,0.049149058759212494,0.9027197360992432
TEST_00016,0.0008440305246040225,0.9983798265457153
TEST_00017,0.1301185041666031,0.9113845229148865
TEST_00018,8.537572284694761e-06,0.9999935626983643
TEST_00019,0.64154052734375,0.25488775968551636
TEST_00020,0.0009239844512194395,0.9974579215049744
TEST_00021,0.00038192837382666767,0.9986637830734253
TEST_00022,0.005010286811739206,0.9959754347801208
TEST_00023,0.9618657231330872,0.007561126258224249
TEST_00024,0.015934698283672333,0.9643487930297852
TEST_00025,0.9865421056747437,0.0025498291943222284
TEST_00026,0.7656075954437256,0.20053692162036896
TEST_00027,0.006559076718986034,0.9869045615196228
TEST_00028,0.945060670375824,0.024634599685668945
TEST_00029,0.9995926022529602,2.34781218750868e-05
TEST_00030,0.05933982506394386,0.9642617702484131
TEST_00031,0.9713711738586426,0.014015646651387215
TEST_00032,0.9999661445617676,3.770984403672628e-05
TEST_00033,0.0010873895371332765,0.998997151851654
TEST_00034,2.380655314482283e-05,0.9999774694442749
TEST_00035,0.0037897161673754454,0.9920706152915955
TEST_00036,0.9911743402481079,0.0015305825509130955
TEST_00037,0.04515176638960838,0.8657850027084351
TEST_00038,0.0031271250918507576,0.9800156950950623
TEST_00039,0.7738109230995178,0.06714808940887451
TEST_00040,0.14364323019981384,0.44374439120292664
TEST_00041,0.0001886921818368137,0.9995883107185364
TEST_00042,0.0029092764016240835,0.9937536120414734
